KCH,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl
1101570001,72.77333333333333,1.4000000000000001,1.3333333333333333,3,2.59,0.0,105.0,100.0,100.0
1101610001,76.31333333333333,13.823333333333332,13.333333333333334,18,18.56,8.33,96.0,100.0,100.0
1101770001,64.78666666666668,1.0066666666666666,1.6666666666666667,2,1.3,0.5,156.66666666666666,100.0,100.0
1101810001,69.84,8.0,4.0,4,8.0,8.0,50.0,100.0,100.0
1101900002,75.62333333333333,3.5333333333333337,5.666666666666667,8,4.65,1.55,150.33333333333334,100.0,100.0
1101980001,80.715,3.125,4.0,8,6.25,0.0,64.0,100.0,100.0
1101980002,66.79,0.0,0.0,0,0.0,0.0,39.0,100.0,100.0
1101980003,75.86,0.0,0.0,0,0.0,0.0,76.0,100.0,100.0
1102040001,75.40666666666667,5.573333333333333,1.3333333333333333,2,6.67,4.17,23.666666666666668,100.0,100.0
1102050001,75.648,8.512,2.8,3,9.68,6.67,32.8,100.0,100.0
1102070001,73.48,5.13,5.0,7,7.07,3.19,95.5,100.0,100.0
1102140001,69.49,4.913333333333333,13.666666666666666,17,5.86,3.38,284.6666666666667,100.0,100.0
1102150001,59.85,1.0,2.0,2,1.0,1.0,159.0,100.0,100.0
1102270002,64.31,7.69,1.0,1,7.69,7.69,13.0,100.0,100.0
1102270003,77.92,1.69,1.0,1,1.69,1.69,60.0,100.0,100.0
1102370001,84.07,18.6,8.0,8,18.6,18.6,43.0,100.0,100.0
1102410001,77.98,0.0,0.0,0,0.0,0.0,62.0,100.0,100.0
1102480001,77.21,3.9766666666666666,3.6666666666666665,10,8.7,0.0,61.666666666666664,100.0,100.0
1102500001,72.23,0.0,0.0,0,0.0,0.0,57.0,100.0,100.0
1102500002,72.58,1.6400000000000001,1.0,1,1.67,1.61,61.0,100.0,100.0
1102570001,77.28,4.05,3.0,3,4.05,4.05,74.0,100.0,100.0
1102760001,82.48,6.98,12.0,12,6.98,6.98,172.0,100.0,100.0
1102800001,77.76666666666667,5.95,4.333333333333333,7,7.0,4.88,69.33333333333333,100.0,100.0
1102890003,69.93,5.88,4.0,4,5.88,5.88,68.0,100.0,100.0
1103090002,73.23,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
1103110001,76.09,3.13,1.0,1,3.13,3.13,32.0,100.0,100.0
1103260003,74.52,0.0,0.0,0,0.0,0.0,25.0,100.0,100.0
1103290001,80.35,9.91,11.0,11,9.91,9.91,111.0,100.0,100.0
1103390001,77.41,0.0,0.0,0,0.0,0.0,60.0,100.0,100.0
1103500001,75.36,6.64,15.0,15,6.64,6.64,220.0,100.0,100.0
1103540001,74.85,3.23,2.0,2,3.23,3.23,60.0,100.0,100.0
1103570001,73.9,2.12,4.0,4,2.12,2.12,185.0,100.0,100.0
1103580001,76.05,0.0,0.0,0,0.0,0.0,124.0,100.0,100.0
1103740001,70.62,0.0,0.0,0,0.0,0.0,107.0,100.0,100.0
1103770002,71.5,9.38,6.0,6,9.38,9.38,61.0,100.0,100.0
1103800002,71.19,6.45,2.0,2,6.45,6.45,31.0,100.0,100.0
1103850002,80.25666666666666,0.0,0.0,0,0.0,0.0,19.666666666666668,100.0,100.0
1104110001,75.75,2.6666666666666665,1.3333333333333333,4,8.0,0.0,56.333333333333336,100.0,100.0
1104130002,59.31999999999999,0.0,0.0,0,0.0,0.0,51.0,100.0,100.0
1104280001,87.8,6.67,1.0,1,6.67,6.67,15.0,100.0,100.0
1104360001,70.92,0.0,0.0,0,0.0,0.0,50.0,100.0,100.0
1104370001,69.41,5.88,1.0,1,5.88,5.88,17.0,100.0,100.0
1104410001,68.78,0.0,0.0,0,0.0,0.0,23.0,100.0,100.0
1104420001,79.53999999999999,3.845,1.5,3,7.69,0.0,33.5,100.0,100.0
1104460001,81.47,2.63,1.0,1,2.63,2.63,38.0,100.0,100.0
1104470001,80.06666666666666,5.873333333333332,3.0,5,7.35,3.13,53.0,100.0,100.0
1104480001,91.0,44.83,13.0,13,44.83,44.83,29.0,100.0,100.0
1104490001,78.29333333333334,2.643333333333333,4.0,11,7.05,0.0,87.0,100.0,100.0
1104520001,78.36,8.11,6.0,6,8.11,8.11,74.0,100.0,100.0
1104530001,79.13,1.83,2.0,2,1.83,1.83,109.0,100.0,100.0
1104570001,63.97,3.07,6.0,6,3.07,3.07,190.0,100.0,100.0
1104580001,65.32,0.0,0.0,0,0.0,0.0,187.0,100.0,100.0
1104590001,72.95,5.03,9.0,9,5.03,5.03,185.0,100.0,100.0
1104600001,79.75,1.05,2.0,2,1.05,1.05,187.0,100.0,100.0
1104610001,77.18,5.26,10.0,10,5.26,5.26,182.0,100.0,100.0
1104630001,63.24,0.0,0.0,0,0.0,0.0,45.0,100.0,100.0
1104640001,60.43,0.0,0.0,0,0.0,0.0,37.0,100.0,100.0
1104650001,68.44,0.0,0.0,0,0.0,0.0,54.0,100.0,100.0
1104660001,77.92,1.53,2.0,2,1.53,1.53,131.0,100.0,100.0
1104670001,73.58,0.0,0.0,0,0.0,0.0,92.0,100.0,100.0
1104690001,69.56,0.0,0.0,0,0.0,0.0,123.0,100.0,100.0
1104700001,70.3,0.0,0.0,0,0.0,0.0,106.0,100.0,100.0
1104720001,72.33,0.0,0.0,0,0.0,0.0,114.0,100.0,100.0
1104730001,73.81,1.39,0.5,1,2.78,0.0,45.0,100.0,100.0
1105040001,71.83,3.45,2.0,2,3.45,3.45,58.0,100.0,100.0
1105050001,76.22,8.33,5.0,5,8.33,8.33,60.0,100.0,100.0
1105190001,74.23,1.64,1.0,1,1.64,1.64,60.0,100.0,100.0
1105200001,79.3,0.0,0.0,0,0.0,0.0,27.0,100.0,100.0
1105220001,74.4,0.0,0.0,0,0.0,0.0,20.0,100.0,100.0
1105240001,78.83,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
1105250001,76.84,0.0,0.0,0,0.0,0.0,44.0,100.0,100.0
1105260001,80.65,0.0,0.0,0,0.0,0.0,34.0,100.0,100.0
1105300001,73.24,0.0,0.0,0,0.0,0.0,41.0,100.0,100.0
1105310001,84.84,4.55,2.0,2,4.55,4.55,44.0,100.0,100.0
1105340001,78.9,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
1200210001,79.70666666666666,0.37000000000000005,0.3333333333333333,1,1.11,0.0,74.33333333333333,100.0,100.0
1200320001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1200470003,81.61666666666667,8.36,3.3333333333333335,4,10.26,7.32,40.0,100.0,100.0
1200500002,79.375,5.925,2.5,4,9.52,2.33,41.5,100.0,100.0
1200630001,78.33333333333333,0.0,0.0,0,0.0,0.0,35.666666666666664,100.0,100.0
1201170001,80.91000000000001,0.9,0.3333333333333333,1,2.7,0.0,46.666666666666664,100.0,100.0
1201280001,76.46666666666665,0.98,0.6666666666666666,2,2.94,0.0,62.666666666666664,100.0,100.0
1201400001,74.2125,0.82,0.5,2,3.28,0.0,61.0,100.0,100.0
1201430001,79.28666666666668,2.0366666666666666,3.3333333333333335,7,4.64,0.0,179.33333333333334,100.0,100.0
1201430002,81.02,0.76,1.0,1,0.76,0.76,129.0,100.0,100.0
1201460001,65.16,0.77,0.5,1,1.54,0.0,60.5,100.0,100.0
1201470001,68.64,3.356666666666667,2.0,5,8.77,0.0,58.0,100.0,100.0
1201500001,81.12,0.0,0.0,0,0.0,0.0,62.666666666666664,100.0,100.0
1201500002,79.26333333333334,0.0,0.0,0,0.0,0.0,19.666666666666668,100.0,100.0
1201520001,72.225,0.0,0.0,0,0.0,0.0,21.0,100.0,100.0
1201520002,81.53,0.0,0.0,0,0.0,0.0,67.5,100.0,100.0
1201530001,75.79333333333334,0.0,0.0,0,0.0,0.0,16.333333333333332,100.0,100.0
1201540001,77.16499999999999,0.0,0.0,0,0.0,0.0,17.0,100.0,100.0
1201650001,82.52333333333333,4.416666666666667,0.6666666666666666,1,7.69,0.0,15.333333333333334,100.0,100.0
1201670001,75.69666666666666,1.7866666666666668,1.6666666666666667,2,2.25,0.91,96.66666666666667,100.0,100.0
1201690001,78.485,3.455,3.0,3,3.61,3.3,87.0,100.0,100.0
1201730001,81.27333333333333,0.0,0.0,0,0.0,0.0,30.0,100.0,100.0
1201780001,72.81,0.0,0.0,0,0.0,0.0,20.0,100.0,100.0
1201800001,80.64666666666666,3.3499999999999996,2.0,5,8.2,0.0,57.0,100.0,100.0
1201800002,73.48,4.253333333333333,3.6666666666666665,6,6.76,0.0,76.66666666666667,100.0,100.0
1201810001,82.4,3.335,2.0,4,6.67,0.0,56.5,100.0,100.0
1201810002,72.235,0.505,0.5,1,1.01,0.0,79.0,100.0,100.0
1201880001,79.39500000000001,1.58,1.0,1,1.67,1.49,63.5,100.0,100.0
1202040001,80.47,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1202050001,75.13,0.0,0.0,0,0.0,0.0,71.0,100.0,100.0
1202080001,81.37,2.2433333333333336,1.6666666666666667,3,4.17,0.0,68.66666666666667,100.0,100.0
1202170001,78.99000000000001,8.406666666666666,5.666666666666667,8,12.12,3.77,64.66666666666667,100.0,100.0
1202190001,77.65,6.834999999999999,4.5,6,8.11,5.56,64.0,100.0,100.0
1202280001,57.325,0.0,0.0,0,0.0,0.0,64.0,100.0,100.0
1202280002,61.730000000000004,1.8650000000000002,1.5,2,2.74,0.99,73.5,100.0,100.0
1202290001,64.36666666666667,0.0,0.0,0,0.0,0.0,61.666666666666664,100.0,100.0
1202290002,60.096666666666664,2.35,2.0,4,4.72,0.0,79.66666666666667,100.0,100.0
1202300001,74.94,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1202330001,80.92666666666668,7.933333333333334,3.0,4,9.52,5.71,37.333333333333336,100.0,100.0
1202400001,69.19,1.6066666666666667,1.3333333333333333,2,2.5,1.1,78.66666666666667,100.0,100.0
1202420002,79.5,3.89,2.3333333333333335,5,5.95,2.78,51.333333333333336,100.0,100.0
1202440002,79.8,8.57,3.0,3,8.57,8.57,35.0,100.0,100.0
1202490001,77.71333333333332,0.0,0.0,0,0.0,0.0,65.33333333333333,100.0,100.0
1202510001,79.645,0.0,0.0,0,0.0,0.0,62.5,100.0,100.0
1202600001,81.25,0.0,0.0,0,0.0,0.0,4.0,100.0,100.0
1202670002,69.37,0.6533333333333333,0.6666666666666666,2,1.96,0.0,65.33333333333333,100.0,100.0
1202760001,85.17500000000001,6.665,1.5,2,10.0,3.33,25.0,100.0,100.0
1202850001,81.47333333333334,1.4933333333333334,1.0,2,2.94,0.0,74.33333333333333,100.0,100.0
1202910001,77.27666666666666,3.4299999999999997,3.6666666666666665,8,5.56,0.0,100.33333333333333,100.0,100.0
1202920001,84.63,9.23,6.0,6,9.23,9.23,65.0,100.0,100.0
1202970001,70.9,0.0,0.0,0,0.0,0.0,21.0,100.0,100.0
1203060001,76.87,0.64,0.75,3,2.56,0.0,67.25,100.0,100.0
1203090001,77.975,3.625,10.0,20,7.84,1.49,288.25,100.0,100.0
1203520001,81.56333333333333,8.166666666666666,3.6666666666666665,6,11.11,3.39,47.666666666666664,100.0,100.0
1203530001,81.22000000000001,1.9633333333333336,1.0,1,2.56,1.54,53.333333333333336,100.0,100.0
1203670001,76.60333333333334,0.7566666666666667,0.3333333333333333,1,2.27,0.0,55.666666666666664,100.0,100.0
1203690001,81.38499999999999,0.0,0.0,0,0.0,0.0,65.5,100.0,100.0
1203770001,73.63,11.809999999999999,5.5,6,15.0,8.62,49.0,100.0,100.0
1203930001,80.88499999999999,2.175,1.0,2,4.35,0.0,49.5,100.0,100.0
1203980001,80.0,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1203990001,71.08,2.7279999999999998,1.0,3,8.51,0.0,40.8,100.0,100.0
1204040002,83.82,0.925,0.5,2,3.7,0.0,44.5,100.0,100.0
1204090001,77.25,5.0,2.0,2,5.0,5.0,40.0,100.0,100.0
1204150001,83.36,9.285,3.5,4,9.68,8.89,38.0,100.0,100.0
1204180001,74.15333333333332,4.763333333333333,0.3333333333333333,1,14.29,0.0,5.666666666666667,100.0,100.0
1204200001,79.18,7.145,0.5,1,14.29,0.0,5.5,100.0,100.0
1204220001,76.57333333333334,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
1204230001,76.0,0.0,0.0,0,0.0,0.0,7.0,100.0,100.0
1204270001,81.6,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
1204300001,76.14500000000001,3.22,2.0,3,4.48,1.96,56.5,100.0,100.0
1204310001,76.35333333333334,1.8866666666666667,1.0,3,5.66,0.0,48.0,100.0,100.0
1204370002,73.1,0.4975,0.75,2,1.21,0.0,120.75,100.0,100.0
1204420002,81.16499999999999,1.85,1.0,2,3.7,0.0,36.0,100.0,100.0
1204440005,75.51333333333334,2.276666666666667,1.6666666666666667,3,3.7,0.0,64.33333333333333,100.0,100.0
1204510001,82.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1204510002,75.15666666666667,3.516666666666667,6.333333333333333,11,4.18,2.2,177.66666666666666,100.0,100.0
1204600001,81.4,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
1204640001,81.25,0.0,0.0,0,0.0,0.0,4.0,100.0,100.0
1204650001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1204700001,78.35249999999999,2.7675,2.5,5,5.08,0.0,79.75,100.0,100.0
1204700002,79.95,2.7,1.0,1,2.7,2.7,36.0,100.0,100.0
1204740001,82.45666666666666,0.0,0.0,0,0.0,0.0,55.0,100.0,100.0
1204820001,78.05333333333334,0.0,0.0,0,0.0,0.0,32.0,100.0,100.0
1204820002,81.21000000000001,0.0,0.0,0,0.0,0.0,67.5,100.0,100.0
1204850001,81.0,0.0,0.0,0,0.0,0.0,57.0,100.0,100.0
1204850002,80.16499999999999,0.0,0.0,0,0.0,0.0,29.0,100.0,100.0
1204870001,77.42666666666666,0.0,0.0,0,0.0,0.0,32.0,100.0,100.0
1204900001,79.515,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
1204940001,77.45,1.135,0.5,1,2.27,0.0,41.5,100.0,100.0
1204960001,78.77,1.9066666666666665,0.6666666666666666,1,2.94,0.0,36.666666666666664,100.0,100.0
1205070003,72.78,0.0,0.0,0,0.0,0.0,134.5,100.0,100.0
1205080003,80.78333333333333,0.8333333333333334,1.0,3,2.5,0.0,114.0,100.0,100.0
1205110001,74.66333333333334,8.113333333333333,5.0,7,10.45,5.56,62.0,100.0,100.0
1205110002,77.22999999999999,1.065,1.0,2,2.13,0.0,78.0,100.0,100.0
1205260001,81.25,0.0,0.0,0,0.0,0.0,4.0,100.0,100.0
1205390001,81.97,13.326666666666666,9.333333333333334,13,19.4,5.43,74.33333333333333,100.0,100.0
1205420001,79.826,3.158,1.2,6,15.79,0.0,40.0,100.0,100.0
1205460001,73.25666666666667,5.696666666666666,4.666666666666667,6,6.42,5.26,80.66666666666667,100.0,100.0
1205470001,81.56,2.085,0.5,1,4.17,0.0,36.0,100.0,100.0
1205550002,81.4,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
1205580001,81.25,0.0,0.0,0,0.0,0.0,4.0,100.0,100.0
1205590001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1205630001,83.25,10.163333333333332,4.0,5,11.11,9.62,40.0,100.0,100.0
1205780001,73.64500000000001,2.6,3.5,6,4.7,0.5,168.0,100.0,100.0
1205820001,81.32,3.8266666666666667,4.333333333333333,9,6.77,0.0,84.33333333333333,100.0,100.0
1205890001,78.51,0.7933333333333333,0.3333333333333333,1,2.38,0.0,42.333333333333336,100.0,100.0
1205920001,70.31,8.043333333333335,6.0,8,9.46,5.26,72.66666666666667,100.0,100.0
1205950001,78.3,5.5566666666666675,1.6666666666666667,5,16.67,0.0,29.666666666666668,100.0,100.0
1205970001,75.8125,0.0,0.0,0,0.0,0.0,39.25,100.0,100.0
1206030001,80.29,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
1206140001,75.5,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
1206500001,79.895,2.68,1.5,3,5.36,0.0,54.0,100.0,100.0
1206680001,74.89,0.0,0.0,0,0.0,0.0,38.0,100.0,100.0
1206710001,76.18,0.0,0.0,0,0.0,0.0,33.0,100.0,100.0
1206750001,76.05,0.0,0.0,0,0.0,0.0,67.0,100.0,100.0
1206760001,76.53,0.0,0.0,0,0.0,0.0,64.0,100.0,100.0
1207020002,79.475,1.41,2.5,3,1.69,1.13,175.5,100.0,100.0
1207080001,74.715,2.55,2.0,2,2.9,2.2,78.5,100.0,100.0
1207080002,74.1675,2.7875,6.25,16,4.55,0.0,216.75,100.0,100.0
1207100001,78.19,5.135,8.5,9,6.12,4.15,168.0,100.0,100.0
1207130001,79.28,6.175000000000001,5.0,7,8.24,4.11,79.0,100.0,100.0
1207190002,83.17999999999999,7.983333333333333,4.0,6,8.7,7.14,49.333333333333336,100.0,100.0
1207200002,81.225,6.5600000000000005,2.5,3,8.57,4.55,39.5,100.0,100.0
1207490001,81.84,8.77,5.0,5,8.77,8.77,57.0,100.0,100.0
1207520002,79.975,0.0,0.0,0,0.0,0.0,53.0,100.0,100.0
1207570001,83.17,4.35,1.0,1,4.35,4.35,23.0,100.0,100.0
1207580001,80.205,0.0,0.0,0,0.0,0.0,55.0,100.0,100.0
1207590001,75.92333333333333,0.0,0.0,0,0.0,0.0,64.66666666666667,100.0,100.0
1207680001,72.825,1.96,2.0,4,3.92,0.0,88.5,100.0,100.0
1207740001,81.86,0.0,0.0,0,0.0,0.0,62.0,100.0,100.0
1207820001,76.52000000000001,1.77,3.0,3,1.94,1.6,170.5,100.0,100.0
1207850001,80.43,3.825,4.0,5,5.15,2.5,108.5,100.0,100.0
1207860001,79.28666666666668,3.33,4.0,6,4.76,2.15,116.33333333333333,100.0,100.0
1207870001,79.245,3.19,3.0,3,3.9,2.48,98.5,100.0,100.0
1207880001,77.63,4.51,3.6666666666666665,5,6.17,3.61,81.33333333333333,100.0,100.0
1207890002,78.035,7.555,4.5,7,8.86,6.25,55.0,100.0,100.0
1207910002,77.78999999999999,0.0,0.0,0,0.0,0.0,123.75,100.0,100.0
1207980001,78.82,0.0,0.0,0,0.0,0.0,37.0,100.0,100.0
1208000001,75.09666666666666,2.1799999999999997,1.3333333333333333,2,3.51,0.0,59.0,100.0,100.0
1208020001,75.06,4.635,2.5,3,5.88,3.39,55.0,100.0,100.0
1208040001,82.01599999999999,3.9299999999999997,4.8,13,10.0,0.0,282.8,100.0,100.0
1208090001,76.7,3.03,2.0,2,3.03,3.03,66.0,100.0,100.0
1208110001,76.91,0.0,0.0,0,0.0,0.0,70.0,100.0,100.0
1208170001,83.705,4.545,2.5,5,9.09,0.0,48.5,100.0,100.0
1208180001,72.39,0.0,0.0,0,0.0,0.0,64.0,100.0,100.0
1208300001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1208400001,76.43,0.9133333333333334,0.6666666666666666,2,2.74,0.0,69.33333333333333,100.0,100.0
1208450001,82.65,3.125,1.0,2,6.25,0.0,43.5,100.0,100.0
1208480001,80.13,5.455,3.0,6,10.91,0.0,53.5,100.0,100.0
1208520001,83.0,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
1208530001,81.94,9.09,3.0,3,9.09,9.09,33.0,100.0,100.0
1208570001,75.72666666666667,0.98,0.6666666666666666,2,2.94,0.0,63.333333333333336,100.0,100.0
1208640003,68.7,2.265,3.5,13,7.69,0.0,110.0,100.0,100.0
1208680001,73.0,0.9266666666666666,0.3333333333333333,1,2.78,0.0,34.666666666666664,100.0,100.0
1208690001,78.80000000000001,7.07,2.0,2,7.69,6.45,28.5,100.0,100.0
1208860001,81.25,0.0,0.0,0,0.0,0.0,4.0,100.0,100.0
1208940002,74.02333333333333,0.0,0.0,0,0.0,0.0,57.0,100.0,100.0
1209010002,77.76,0.0,0.0,0,0.0,0.0,67.33333333333333,100.0,100.0
1209020002,78.715,0.745,0.5,1,1.49,0.0,64.5,100.0,100.0
1209070001,67.41,1.3450000000000002,1.0,1,1.59,1.1,66.0,100.0,100.0
1209080002,72.38666666666667,0.0,0.0,0,0.0,0.0,40.666666666666664,100.0,100.0
1209120001,71.27666666666666,5.883333333333333,3.0,5,9.09,1.89,48.333333333333336,100.0,100.0
1209290001,78.13,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1209380002,80.67666666666666,3.4233333333333333,2.6666666666666665,4,6.02,1.19,80.66666666666667,100.0,100.0
1209550001,81.53,1.56,1.0,1,1.56,1.56,64.0,100.0,100.0
1209720002,82.805,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
1209850001,75.11500000000001,0.0,0.0,0,0.0,0.0,21.0,100.0,100.0
1209860001,77.58,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
1209870001,81.56,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1209890001,82.27666666666666,5.233333333333333,3.3333333333333335,5,7.58,3.28,62.666666666666664,100.0,100.0
1209940001,82.61,5.3500000000000005,3.5,12,18.46,0.0,56.75,100.0,100.0
1209960001,80.43,4.946666666666666,4.0,6,7.02,2.56,82.66666666666667,100.0,100.0
1209990001,82.4,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1210000002,80.515,1.695,2.5,5,3.39,0.0,146.5,100.0,100.0
1210060001,82.4,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
1210100001,80.84,0.0,0.0,0,0.0,0.0,25.0,100.0,100.0
1210110001,81.02,0.0,0.0,0,0.0,0.0,70.0,100.0,100.0
1210150001,78.93,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1210170001,72.25999999999999,0.0,0.0,0,0.0,0.0,32.5,100.0,100.0
1210180001,77.495,4.0,5.5,11,8.0,0.0,119.0,100.0,100.0
1210200002,77.94,0.0,0.0,0,0.0,0.0,35.0,100.0,100.0
1210220001,78.68,0.0,0.0,0,0.0,0.0,24.0,100.0,100.0
1210310001,77.1,3.33,1.0,1,3.33,3.33,30.0,100.0,100.0
1210320001,80.85,6.15,4.0,4,6.15,6.15,65.0,100.0,100.0
1210330002,82.86500000000001,3.835,2.0,3,5.88,1.79,53.5,100.0,100.0
1210340002,78.93666666666667,1.2833333333333334,0.6666666666666666,2,3.85,0.0,54.666666666666664,100.0,100.0
1210350002,81.02,1.96,1.0,1,1.96,1.96,51.0,100.0,100.0
1210360002,77.0,5.26,1.0,1,5.26,5.26,19.0,100.0,100.0
1210370002,78.11,2.065,1.5,2,2.44,1.69,69.0,100.0,100.0
1210380001,71.66499999999999,0.86,0.5,1,1.72,0.0,68.5,100.0,100.0
1210390001,81.1,0.0,0.0,0,0.0,0.0,63.0,100.0,100.0
1210400001,80.015,6.35,4.5,5,7.14,5.56,71.0,100.0,100.0
1210410002,81.50999999999999,2.3200000000000003,1.5,2,3.08,1.56,63.5,100.0,100.0
1210440001,72.78,3.13,2.0,2,3.13,3.13,64.0,100.0,100.0
1210470001,78.68,7.89,3.0,3,7.89,7.89,38.0,100.0,100.0
1210480001,75.82,3.03,1.0,1,3.03,3.03,33.0,100.0,100.0
1210490001,83.33,3.09,1.0,2,7.14,0.0,36.666666666666664,100.0,100.0
1210510001,79.22,0.0,0.0,0,0.0,0.0,63.0,100.0,100.0
1210520002,75.27,0.0,0.0,0,0.0,0.0,62.666666666666664,100.0,100.0
1210530001,78.93,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1210640001,75.105,0.0,0.0,0,0.0,0.0,61.0,100.0,100.0
1210650001,79.23,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
1210650002,77.97,10.0,3.0,3,10.0,10.0,30.0,100.0,100.0
1210680001,77.84400000000001,0.0,0.0,0,0.0,0.0,45.0,100.0,100.0
1210700001,76.675,0.0,0.0,0,0.0,0.0,14.5,100.0,100.0
1210720001,82.515,0.0,0.0,0,0.0,0.0,61.0,100.0,100.0
1210770001,77.42,0.0,0.0,0,0.0,0.0,66.0,100.0,100.0
1210780001,74.99,5.659999999999999,2.0,4,10.53,0.0,47.666666666666664,100.0,100.0
1210800001,76.9675,2.1725,1.25,4,7.02,0.0,61.75,100.0,100.0
1210830001,81.7,0.0,0.0,0,0.0,0.0,12.0,100.0,100.0
1210870001,83.685,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
1210890001,82.31,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1210910001,80.02,0.0,0.0,0,0.0,0.0,58.0,100.0,100.0
1210920001,79.92,0.0,0.0,0,0.0,0.0,25.0,100.0,100.0
1210930001,80.685,0.0,0.0,0,0.0,0.0,21.5,100.0,100.0
1210940001,74.00999999999999,0.0,0.0,0,0.0,0.0,48.5,100.0,100.0
1210950001,83.88,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1210970001,79.245,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
1211020001,73.08,6.22,2.5,3,7.89,4.55,39.0,100.0,100.0
1211030002,78.77,6.45,2.0,2,6.45,6.45,31.0,100.0,100.0
1211040002,77.32499999999999,3.845,0.5,1,7.69,0.0,15.0,100.0,100.0
1211050001,68.23,3.23,1.0,1,3.23,3.23,30.0,100.0,100.0
1211080001,80.545,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
1211090001,80.59,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
1211210002,76.05,0.0,0.0,0,0.0,0.0,65.5,100.0,100.0
1211280001,77.92999999999999,4.1066666666666665,1.6666666666666667,2,6.06,1.82,44.333333333333336,100.0,100.0
1211290001,76.18,0.0,0.0,0,0.0,0.0,66.0,100.0,100.0
1211300001,79.05,0.0,0.0,0,0.0,0.0,62.0,100.0,100.0
1211310001,77.93,1.275,0.75,2,3.51,0.0,45.75,100.0,100.0
1211320001,80.89500000000001,5.0,0.5,1,10.0,0.0,12.0,100.0,100.0
1211340001,78.77333333333333,0.6533333333333333,0.3333333333333333,1,1.96,0.0,55.0,100.0,100.0
1211360001,81.18333333333334,1.5999999999999999,1.0,2,3.28,0.0,63.666666666666664,100.0,100.0
1211380002,76.63,0.0,0.0,0,0.0,0.0,63.0,100.0,100.0
1211380003,80.0,0.0,0.0,0,0.0,0.0,64.0,100.0,100.0
1211390002,75.815,0.0,0.0,0,0.0,0.0,62.0,100.0,100.0
1211410001,80.845,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
1211450001,82.405,6.845000000000001,3.0,3,7.69,6.0,44.5,100.0,100.0
1211560002,80.765,7.3100000000000005,4.5,5,8.47,6.15,62.0,100.0,100.0
1211600001,81.59,0.0,0.0,0,0.0,0.0,17.0,100.0,100.0
1211610001,77.32499999999999,2.5,0.5,1,5.0,0.0,20.0,100.0,100.0
1211700001,80.795,4.465,2.5,5,8.93,0.0,54.5,100.0,100.0
1211720001,81.48,3.33,2.0,2,3.33,3.33,60.0,100.0,100.0
1211730001,80.22,0.0,0.0,0,0.0,0.0,115.0,100.0,100.0
1211760001,82.17,5.0600000000000005,3.5,5,6.67,3.45,66.5,100.0,100.0
1211770001,84.13,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1211790001,82.18,0.0,0.0,0,0.0,0.0,17.0,100.0,100.0
1211800001,77.53,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1211810001,85.582,9.27,3.6,5,10.71,7.69,39.6,100.0,100.0
1211840002,79.3,10.0,3.0,3,10.0,10.0,30.0,100.0,100.0
1211850002,78.73,0.0,0.0,0,0.0,0.0,30.0,100.0,100.0
1211940001,79.18,0.0,0.0,0,0.0,0.0,57.0,100.0,100.0
1212000001,84.19,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1212020002,78.93,0.0,0.0,0,0.0,0.0,79.0,100.0,100.0
